fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,75,8111//,,J,13,H,38,H,158,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,8114//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,812///,,J,12,J,27,J,103,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,813///,,J,20,H,41,G,193,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,8131//,,G,18,J,38,G,190,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,81311/,,G,18,J,38,G,190,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,813110,,G,18,J,38,G,190,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,77,------,,G,5583,H,102702,H,338637,244,141,44,24,26,5,N,N,N,N,N,N,N,N,6,77
72,77,23----,,G,196,G,751,G,3062,18,12,N,N,3,N,N,N,N,N,N,N,N,N,6,77
72,77,236///,,J,37,G,149,H,769,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,2361//,,J,37,G,149,H,769,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,23611/,,J,37,G,149,H,769,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,236115,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,236118,,G,4,G,22,G,139,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,238///,,G,159,G,602,G,2293,11,7,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,2382//,,J,82,H,382,H,1469,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,23821/,,H,35,H,206,H,738,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,238210,,H,35,H,206,H,738,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,23822/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,238220,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,31----,,G,3550,H,90044,H,287425,15,7,N,3,N,N,N,N,N,N,N,N,N,N,6,77
72,77,311///,,G,11,J,27,J,106,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,3118//,,G,11,J,27,J,106,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,31181/,,G,11,J,27,J,106,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,311811,,G,11,J,27,J,106,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,339///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,3391//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,33911/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,42----,,J,36,J,223,H,772,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,423///,,J,25,J,157,H,517,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,44----,,G,624,G,2834,G,11393,57,31,11,7,6,N,N,N,N,N,N,N,N,N,6,77
72,77,441///,,J,47,J,263,H,1063,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,4413//,,J,47,J,263,H,1063,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,44131/,,J,47,J,263,H,1063,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,441310,,J,47,J,263,H,1063,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,444///,,H,33,H,110,H,475,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,4441//,,H,33,H,110,H,475,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,44413/,,H,33,H,110,H,475,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,444130,,H,33,H,110,H,475,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,445///,,G,228,G,838,H,3693,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,4451//,,G,228,G,838,H,3677,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,44511/,,G,227,G,834,H,3664,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,445110,,G,227,G,834,H,3664,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,446///,,G,175,H,1251,H,4666,13,4,3,3,3,N,N,N,N,N,N,N,N,N,6,77
72,77,4461//,,G,175,H,1251,H,4666,13,4,3,3,3,N,N,N,N,N,N,N,N,N,6,77
72,77,44611/,,G,165,H,1176,H,4488,10,N,N,3,3,N,N,N,N,N,N,N,N,N,6,77
72,77,446110,,G,165,H,1176,H,4488,10,N,N,3,3,N,N,N,N,N,N,N,N,N,6,77
72,77,447///,,G,22,H,69,H,353,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,4471//,,G,22,H,69,H,353,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,44711/,,G,22,H,69,H,353,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,447110,,G,22,H,69,H,353,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,448///,,J,59,H,139,H,536,10,4,4,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,4481//,,J,46,H,110,J,450,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,44812/,,G,22,G,55,H,218,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,448120,,G,22,G,55,H,218,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,51----,,G,7,G,109,G,352,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,52----,,J,97,J,468,J,1960,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,522///,,J,61,J,435,J,1841,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,5221//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,52213/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,522130,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,53----,,J,57,J,395,J,1948,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,531///,,J,50,J,352,J,1777,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,5311//,,H,49,J,345,J,1756,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,53111/,,G,10,G,21,H,88,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,531110,,G,10,G,21,H,88,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,54----,A,S,0,S,0,S,0,12,7,3,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,541///,A,S,0,S,0,S,0,12,7,3,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,5411//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,54111/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,541110,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,5413//,,G,16,H,93,H,254,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,54138/,,G,15,H,83,H,244,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,541380,,G,15,H,83,H,244,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,56----,,H,49,H,202,H,812,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,561///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,62----,,G,419,G,1837,G,7793,66,41,14,5,6,N,N,N,N,N,N,N,N,N,6,77
72,77,621///,,G,225,G,1025,G,4351,50,34,12,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,6211//,,H,133,G,580,G,2677,31,21,8,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,62111/,,H,133,G,580,G,2677,31,21,8,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,621111,,H,132,G,577,G,2663,30,20,8,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,6212//,,J,29,G,107,G,354,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,62121/,,J,29,G,107,G,354,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,621210,,J,29,G,107,G,354,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,6215//,,H,28,H,141,H,526,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,62151/,,H,28,H,141,H,526,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,621511,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,624///,,H,137,H,567,H,2423,13,7,N,N,3,N,N,N,N,N,N,N,N,N,6,77
72,77,6241//,,H,51,H,212,H,917,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,6244//,,H,60,G,267,H,1111,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,62441/,,H,60,G,267,H,1111,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,624410,,H,60,G,267,H,1111,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,71----,,G,16,H,95,H,356,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,713///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,7139//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,71394/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,713940,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,72----,,G,302,G,876,G,3506,20,6,5,5,N,N,N,N,N,N,N,N,N,N,6,77
72,77,722///,,G,302,G,876,G,3506,20,6,5,5,N,N,N,N,N,N,N,N,N,N,6,77
72,77,7223//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,7225//,,G,229,G,560,G,2130,17,4,5,5,N,N,N,N,N,N,N,N,N,N,6,77
72,77,72251/,,G,229,G,560,G,2130,17,4,5,5,N,N,N,N,N,N,N,N,N,N,6,77
72,77,722511,,G,55,G,152,G,447,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,77
72,77,722513,,G,171,G,400,G,1663,10,N,4,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,81----,,G,38,H,162,H,612,12,8,4,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,811///,,J,12,H,66,H,229,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,8111//,,J,11,J,63,H,216,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,81111/,,G,10,J,55,H,198,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,811111,,G,10,J,55,H,198,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,812///,,J,15,H,70,H,276,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,8122//,,J,15,H,70,H,276,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,813///,,G,11,H,26,G,107,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,8131//,,G,11,H,26,G,107,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,81311/,,G,11,H,26,G,107,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,77,813110,,G,11,H,26,G,107,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,77
72,79,------,,G,1986,G,7589,G,30412,162,95,31,19,11,3,N,N,N,N,N,N,N,N,6,79
72,79,23----,,J,101,H,488,H,1729,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,236///,,G,39,H,169,H,590,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,238///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,2382//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,31----,,J,695,J,2626,J,10434,9,N,N,3,N,N,N,N,N,N,N,N,N,N,6,79
72,79,311///,,H,40,G,94,G,342,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,3118//,,H,40,G,94,G,342,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,31181/,,H,40,G,94,G,342,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,311811,,H,40,G,94,G,342,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,42----,A,S,0,S,0,S,0,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,423///,A,S,0,S,0,S,0,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,44----,,G,503,G,1929,G,7769,45,28,9,4,N,N,N,N,N,N,N,N,N,N,6,79
72,79,441///,,G,15,H,50,G,144,7,7,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,4413//,,G,11,H,29,G,73,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,44132/,,J,5,G,14,G,51,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,441320,,J,5,G,14,G,51,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,444///,,G,74,G,252,G,1073,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,4441//,,G,73,G,250,G,1065,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,44413/,,G,73,G,250,G,1065,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,444130,,G,73,G,250,G,1065,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,445///,,H,122,H,379,H,1566,10,8,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,4451//,,H,122,H,379,H,1566,10,8,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,44511/,,H,119,H,368,H,1521,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,445110,,H,119,H,368,H,1521,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,44512/,,J,3,G,11,H,45,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,445120,,J,3,G,11,H,45,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,446///,,G,227,G,1059,G,4251,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,4461//,,G,227,G,1059,G,4251,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,44611/,,G,227,G,1059,G,4251,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,446110,,G,227,G,1059,G,4251,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,447///,,H,40,H,102,G,415,8,4,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,4471//,,H,40,H,102,G,415,8,4,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,44711/,,J,31,H,91,G,370,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,447110,,J,31,H,91,G,370,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,48----,,J,7,G,12,G,47,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,53----,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,54----,,G,63,H,237,G,942,13,8,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,541///,,G,63,H,237,G,942,13,8,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,5411//,,J,6,J,19,H,70,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,54111/,,J,6,J,19,H,70,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,541110,,J,6,J,19,H,70,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,5419//,,J,32,G,102,G,456,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,56----,,H,26,J,109,J,453,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,561///,,H,26,J,109,J,453,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,62----,,G,163,H,827,H,3459,22,14,4,N,3,N,N,N,N,N,N,N,N,N,6,79
72,79,621///,,G,113,H,676,H,2955,20,14,3,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,6211//,,J,26,G,142,G,629,11,10,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,62111/,,J,26,G,142,G,629,11,10,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,621111,,J,26,G,142,G,629,11,10,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,6212//,,J,5,J,18,G,61,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,62121/,,J,5,J,18,G,61,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,621210,,J,5,J,18,G,61,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,71----,,J,14,H,50,H,182,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,713///,,J,14,H,50,H,182,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,7139//,,J,14,H,50,H,182,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,72----,,H,300,H,791,H,3263,29,13,8,4,3,N,N,N,N,N,N,N,N,N,6,79
72,79,721///,,H,150,G,458,G,1654,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,7211//,,H,150,G,458,G,1654,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,72111/,,G,83,H,217,H,728,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,721110,,G,83,H,217,H,728,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,722///,,H,150,H,333,H,1609,23,13,6,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,7225//,,H,138,H,308,H,1522,20,11,5,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,72251/,,H,138,H,308,H,1522,20,11,5,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,722511,,J,6,J,17,H,86,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,722513,,G,78,H,223,H,1085,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,722514,,G,42,H,47,G,275,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,81----,,H,23,G,50,H,165,11,10,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,811///,,J,13,H,26,G,68,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,8111//,,G,6,J,15,H,42,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,8114//,,J,7,G,11,J,26,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,813///,,J,4,G,9,H,35,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,8131//,,J,4,G,9,H,35,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,81311/,,J,4,G,9,H,35,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,79,813110,,J,4,G,9,H,35,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,79
72,81,------,,H,2025,H,8520,H,36702,182,112,33,20,12,N,4,N,N,N,N,N,N,N,6,81
72,81,23----,,H,29,G,116,G,629,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,236///,,H,29,G,116,G,629,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,2362//,,H,29,G,116,G,611,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,23622/,,H,29,G,116,G,611,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,236220,,H,29,G,116,G,611,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,31----,,H,384,H,1265,H,6945,12,6,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,311///,,H,45,H,115,H,441,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,3118//,,H,35,H,79,H,298,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,31181/,,H,35,H,79,H,298,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,311811,,H,35,H,79,H,298,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,42----,,J,5,J,24,J,71,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44----,,H,607,G,2183,G,8287,64,40,12,8,N,N,N,N,N,N,N,N,N,N,6,81
72,81,441///,,G,25,G,84,G,309,10,9,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4413//,,G,24,G,80,G,302,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44131/,,H,22,G,70,G,259,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,441310,,H,22,G,70,G,259,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,444///,,J,18,J,44,H,199,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4441//,,J,18,J,44,H,199,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44413/,,J,18,J,44,H,199,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,444130,,J,18,J,44,H,199,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,445///,,H,325,H,1044,H,3952,9,4,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4451//,,H,310,H,999,H,3766,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44511/,,H,310,H,999,H,3766,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,445110,,H,310,H,999,H,3766,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4452//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44529/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,445299,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,446///,,G,107,H,640,H,2305,10,4,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4461//,,G,107,H,640,H,2305,10,4,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44611/,,G,106,H,628,H,2288,9,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,446110,,G,106,H,628,H,2288,9,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,447///,,J,50,H,138,G,550,15,11,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4471//,,J,50,H,138,G,550,15,11,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44711/,,J,50,H,138,G,550,15,11,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,447110,,J,50,H,138,G,550,15,11,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,448///,,J,34,H,77,J,297,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4481//,,J,22,J,48,J,200,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,4482//,,J,12,H,29,H,97,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,44821/,,J,12,H,29,H,97,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,448210,,J,12,H,29,H,97,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,48----,,J,16,H,27,J,64,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,52----,,J,70,J,481,J,1815,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,522///,,J,66,J,469,J,1745,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,53----,,H,31,H,148,H,645,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,531///,,H,31,H,148,H,645,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,54----,,J,71,J,308,J,1155,12,10,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,541///,,J,71,J,308,J,1155,12,10,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,5411//,,J,13,H,39,H,122,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,54111/,,J,13,H,39,H,122,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,541110,,J,13,H,39,H,122,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,56----,,J,49,J,207,J,970,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,561///,,J,49,J,207,J,970,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,62----,,H,571,H,3330,H,14228,32,17,7,N,4,N,N,N,N,N,N,N,N,N,6,81
72,81,621///,,H,266,H,1778,H,6964,24,14,6,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,6211//,,H,42,H,162,G,523,14,11,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,62111/,,H,42,H,162,G,523,14,11,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,621111,,H,42,H,162,G,523,14,11,3,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,6215//,,J,21,G,71,G,277,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,62151/,,J,21,G,71,G,277,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,621511,,G,16,H,49,H,194,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,623///,,H,37,G,43,G,187,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,6233//,,G,35,G,42,G,178,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,62331/,,G,35,G,42,G,178,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,623312,,G,35,G,42,G,178,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,72----,,G,134,G,286,G,1372,21,11,6,3,N,N,N,N,N,N,N,N,N,N,6,81
72,81,722///,,G,134,G,286,G,1308,20,10,6,3,N,N,N,N,N,N,N,N,N,N,6,81
72,81,7225//,,G,132,G,283,G,1300,18,8,6,3,N,N,N,N,N,N,N,N,N,N,6,81
72,81,72251/,,G,132,G,283,G,1300,18,8,6,3,N,N,N,N,N,N,N,N,N,N,6,81
72,81,722513,,H,115,G,268,G,1151,12,4,4,3,N,N,N,N,N,N,N,N,N,N,6,81
72,81,81----,,J,14,H,49,G,195,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,81
72,81,811///,,J,6,J,19,J,83,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,81
